date,time,latitude,longitude,tcwv,reflectance,sza,saa,vza,vaa,am,epsilon,I0,elevation,ssrd_wm2,alpha,beta,C_raw,AM,theta_z,C_sat,CI,W,TL
20220817,15,-7.5,115.5,45.996,,159.02,287.713,26.222,-107.182,,0.977,1329.724,0.0,0.0,1.139,0.071,,,159.02,,,4.599600000000001,3.695461418455456
20220817,15,-7.5,116.25,47.764,,159.718,288.217,25.516,-107.638,,0.977,1329.724,,0.0,1.064,0.067,,,159.718,,,4.776400000000001,3.6402389293254718
20220817,15,-8.25,110.25,32.512,,154.201,283.498,31.456,-105.98,,0.977,1329.724,0.0,0.0,0.911,0.078,,,154.201,,,3.2512,3.685561061635072
20220817,15,-8.25,111.0,33.221,,154.932,283.761,30.726,-106.331,,0.977,1329.724,0.0,0.0,1.023,0.087,,,154.932,,,3.3221,3.8398611118705817
20220817,15,-8.25,111.75,35.145,,155.643,284.037,30.016,-106.69,,0.977,1329.724,179.0,0.0,1.16,0.092,,,155.643,,,3.5145000000000004,3.9432942656128
20220817,15,-8.25,112.5,36.647,,156.372,284.342,29.289,-107.077,,0.977,1329.724,450.0,0.0,1.26,0.112,,,156.372,,,3.6647,4.284492232072168
20220817,15,-8.25,113.25,37.78,,157.081,284.662,28.583,-107.475,,0.977,1329.724,5.0,0.0,1.334,0.129,,,157.081,,,3.778,4.5727977310456005
20220817,15,-8.25,114.0,38.748,,157.808,285.017,27.859,-107.905,,0.977,1329.724,520.0,0.0,1.214,0.101,,,157.808,,,3.8747999999999996,4.127257337020384
20220817,15,-8.25,114.75,42.676,,158.515,285.39,27.155,-108.347,,0.977,1329.724,685.0,0.0,1.128,0.086,,,158.515,,,4.2676,3.9172392820722557
20220817,15,-8.25,115.5,44.381,,159.239,285.804,26.435,-108.827,,0.977,1329.724,307.0,0.0,1.169,0.094,,,159.239,,,4.4381,4.060442977344963
20220817,15,-8.25,116.25,46.799,,159.943,286.241,25.736,-109.321,,0.977,1329.724,,0.0,1.189,0.088,,,159.943,,,4.6799,3.978148255601848
20220817,15,-9.0,110.25,28.018,,154.364,281.999,31.639,-107.351,,0.977,1329.724,,0.0,0.832,0.076,,,154.364,,,2.8018,3.593916982581504
20220817,15,-9.0,111.0,29.887,,155.098,282.214,30.914,-107.728,,0.977,1329.724,,0.0,0.926,0.079,,,155.098,,,2.9887,3.668087520840246
20220817,15,-9.0,111.75,33.231,,155.812,282.44,30.21,-108.113,,0.977,1329.724,,0.0,1.032,0.083,,,155.812,,,3.3231,3.775204335278398
20220817,15,-9.0,112.5,36.25,,156.545,282.691,29.489,-108.53,,0.977,1329.724,,0.0,1.081,0.084,,,156.545,,,3.625,3.825547825
20220817,15,-9.0,113.25,38.133,,157.258,282.955,28.788,-108.956,,0.977,1329.724,,0.0,1.101,0.085,,,157.258,,,3.8133000000000004,3.8610365081574898
20220817,15,-9.0,114.0,39.397,,157.989,283.25,28.07,-109.417,,0.977,1329.724,,0.0,1.087,0.085,,,157.989,,,3.9396999999999998,3.87306673850469
20220817,15,-9.0,114.75,41.323,,158.7,283.561,27.373,-109.891,,0.977,1329.724,,0.0,1.07,0.088,,,158.7,,,4.1323,3.9389063028991913
20220817,15,-9.0,115.5,41.907,,159.429,283.908,26.66,-110.405,,0.977,1329.724,,0.0,1.098,0.092,,,159.429,,,4.1907,4.008944176279167
20220817,15,-9.0,116.25,43.039,,160.138,284.275,25.967,-110.933,,0.977,1329.724,,0.0,1.142,0.095,,,160.138,,,4.3039000000000005,4.06685210916527
20220817,18,-5.25,110.25,41.597,,159.425,65.817,30.868,-100.293,,0.977,1329.724,0.0,0.0,1.37,0.091,,,159.425,,,4.1597,3.9900882024893742
20220817,18,-5.25,111.0,42.023,,158.732,66.547,30.12,-100.526,,0.977,1329.724,0.0,0.0,1.186,0.083,,,158.732,,,4.2023,3.8631588278066222
20220817,18,-5.25,111.75,42.562,,158.055,67.209,29.393,-100.765,,0.977,1329.724,,0.0,1.048,0.074,,,158.055,,,4.2562,3.7206442671361755
20220817,18,-5.25,112.5,44.095,,157.355,67.845,28.647,-101.024,,0.977,1329.724,0.0,0.0,0.964,0.073,,,157.355,,,4.4094999999999995,3.71560836801345
20220817,18,-5.25,113.25,46.593,,156.672,68.424,27.921,-101.29,,0.977,1329.724,,0.0,0.908,0.079,,,156.672,,,4.6593,3.829814670278166
20220817,18,-5.25,114.0,47.409,,155.966,68.981,27.176,-101.579,,0.977,1329.724,0.0,0.0,0.884,0.077,,,155.966,,,4.7409,3.801822977697202
20220817,18,-5.25,114.75,46.841,,155.277,69.49,26.451,-101.877,,0.977,1329.724,0.0,0.0,0.862,0.076,,,155.277,,,4.6841,3.782237800996576
20220817,18,-5.25,115.5,45.613,,154.568,69.98,25.708,-102.201,,0.977,1329.724,,0.0,0.826,0.081,,,154.568,,,4.5613,3.8564387193315937
20220817,18,-5.25,116.25,45.611,,153.874,70.429,24.985,-102.535,,0.977,1329.724,,0.0,0.834,0.085,,,153.874,,,4.5611,3.92177271228661
20220817,18,-6.0,110.25,44.634,,159.717,67.642,30.99,-101.713,,0.977,1329.724,0.0,0.0,1.575,0.143,,,159.717,,,4.4634,4.862304990922167
20220817,18,-6.0,111.0,42.499,,159.016,68.315,30.246,-101.977,,0.977,1329.724,0.0,0.0,1.49,0.123,,,159.016,,,4.2499,4.519261244645758
20220817,18,-6.0,111.75,41.579,,158.331,68.925,29.522,-102.247,,0.977,1329.724,0.0,0.0,1.349,0.088,,,158.331,,,4.1579,3.941041985074168
20220817,18,-6.0,112.5,42.169,,157.625,69.509,28.78,-102.54,,0.977,1329.724,0.0,0.0,1.163,0.065,,,157.625,,,4.2169,3.57083843366489
20220817,18,-6.0,113.25,44.45,,156.934,70.039,28.058,-102.84,,0.977,1329.724,0.0,0.0,1.032,0.066,,,156.934,,,4.445,3.6037838003900005
20220817,18,-6.0,114.0,46.064,,156.222,70.548,27.317,-103.166,,0.977,1329.724,0.0,0.0,0.97,0.069,,,156.222,,,4.6064,3.663198080117504
20220817,18,-6.0,114.75,46.943,,155.528,71.011,26.597,-103.501,,0.977,1329.724,0.0,0.0,0.914,0.07,,,155.528,,,4.6943,3.6847448472257796
20220817,18,-6.0,115.5,46.376,,154.812,71.457,25.859,-103.866,,0.977,1329.724,0.0,0.0,0.869,0.074,,,154.812,,,4.6376,3.7467973508567045
20220817,18,-6.0,116.25,46.05,,154.113,71.865,25.141,-104.243,,0.977,1329.724,,0.0,0.84,0.086,,,154.113,,,4.6049999999999995,3.9408980104899998
20220817,18,-6.75,110.25,41.325,,159.994,69.571,31.131,-103.161,,0.977,1329.724,0.0,0.0,1.594,0.152,,,159.994,,,4.1325,4.981880370955
20220817,18,-6.75,111.0,41.324,,159.286,70.181,30.391,-103.455,,0.977,1329.724,36.0,0.0,1.616,0.169,,,159.286,,,4.1324,5.258906642384224
20220817,18,-6.75,111.75,42.843,,158.593,70.733,29.672,-103.756,,0.977,1329.724,0.0,0.0,1.569,0.152,,,158.593,,,4.2843,4.995097441900407
20220817,18,-6.75,112.5,42.937,,157.88,71.259,28.934,-104.082,,0.977,1329.724,0.0,0.0,1.372,0.093,,,157.88,,,4.293699999999999,4.033439846263282
20220817,18,-6.75,113.25,44.347,,157.183,71.735,28.217,-104.416,,0.977,1329.724,0.0,0.0,1.238,0.068,,,157.183,,,4.4347,3.635733151356752
20220817,18,-6.75,114.0,45.888,,156.465,72.192,27.481,-104.778,,0.977,1329.724,0.0,0.0,1.152,0.065,,,156.465,,,4.5888,3.5967600791065593
20220817,18,-6.75,114.75,47.771,,155.765,72.606,26.767,-105.152,,0.977,1329.724,0.0,0.0,1.079,0.066,,,155.765,,,4.7771,3.6239227567120755
20220817,18,-6.75,115.5,48.23,,155.044,73.004,26.034,-105.557,,0.977,1329.724,0.0,0.0,1.023,0.066,,,155.044,,,4.8229999999999995,3.6263248947644007
20220817,18,-6.75,116.25,47.415,,154.34,73.367,25.321,-105.975,,0.977,1329.724,,0.0,0.947,0.08,,,154.34,,,4.7415,3.850909291513
20220817,18,-7.5,110.25,35.45,,160.241,71.5,31.283,-104.558,,0.977,1329.724,340.0,0.0,1.303,0.117,,,160.241,,,3.5450000000000004,4.352339612105
20220817,18,-7.5,111.0,37.618,,159.525,72.045,30.548,-104.881,,0.977,1329.724,158.0,0.0,1.474,0.145,,,159.525,,,3.7618,4.8311485809070795
20220817,18,-7.5,111.75,40.804,,158.826,72.535,29.834,-105.211,,0.977,1329.724,152.0,0.0,1.543,0.173,,,158.826,,,4.0804,5.319191034060127
20220817,18,-7.5,112.5,40.575,,158.107,73.001,29.101,-105.568,,0.977,1329.724,27.0,0.0,1.433,0.124,,,158.107,,,4.0575,4.51887069276
20220817,18,-7.5,113.25,40.767,,157.404,73.423,28.389,-105.934,,0.977,1329.724,0.0,0.0,1.31,0.087,,,157.404,,,4.076700000000001,3.9178758794126773
20220817,18,-7.5,114.0,42.302,,156.682,73.825,27.659,-106.331,,0.977,1329.724,0.0,0.0,1.179,0.073,,,156.682,,,4.2302,3.7023202194074316
20220817,18,-7.5,114.75,46.158,,155.976,74.19,26.949,-106.739,,0.977,1329.724,0.0,0.0,1.163,0.073,,,155.976,,,4.6158,3.729135169933512
20220817,18,-7.5,115.5,47.615,,155.251,74.538,26.222,-107.182,,0.977,1329.724,0.0,0.0,1.139,0.076,,,155.251,,,4.7615,3.7866096110295997
20220817,18,-7.5,116.25,48.216,,154.543,74.855,25.516,-107.638,,0.977,1329.724,,0.0,1.102,0.077,,,154.543,,,4.8216,3.8061773086059523
20220817,18,-8.25,110.25,36.167,,160.469,73.531,31.456,-105.98,,0.977,1329.724,0.0,0.0,0.946,0.083,,,160.469,,,3.6167000000000002,3.808428543939102
20220817,18,-8.25,111.0,36.704,,159.747,74.003,30.726,-106.331,,0.977,1329.724,0.0,0.0,1.058,0.091,,,159.747,,,3.6704,3.944024141771776
20220817,18,-8.25,111.75,37.978,,159.043,74.426,30.016,-106.69,,0.977,1329.724,179.0,0.0,1.159,0.103,,,159.043,,,3.7978,4.1521575929695915
20220817,18,-8.25,112.5,38.183,,158.317,74.828,29.289,-107.077,,0.977,1329.724,450.0,0.0,1.223,0.112,,,158.317,,,3.8183,4.300562027133928
20220817,18,-8.25,113.25,38.73,,157.61,75.19,28.583,-107.475,,0.977,1329.724,5.0,0.0,1.247,0.113,,,157.61,,,3.8729999999999998,4.3222882407442
20220817,18,-8.25,114.0,40.392,,156.882,75.534,27.859,-107.905,,0.977,1329.724,520.0,0.0,1.103,0.098,,,156.882,,,4.0392,4.093751944563712
20220817,18,-8.25,114.75,44.429,,156.173,75.844,27.155,-108.347,,0.977,1329.724,685.0,0.0,1.081,0.087,,,156.173,,,4.4429,3.9464968292329816
20220817,18,-8.25,115.5,44.728,,155.443,76.14,26.435,-108.827,,0.977,1329.724,307.0,0.0,1.165,0.092,,,155.443,,,4.4728,4.030212734309887
20220817,18,-8.25,116.25,45.458,,154.732,76.408,25.736,-109.321,,0.977,1329.724,,0.0,1.185,0.088,,,154.732,,,4.5458,3.969788004943072
20220817,18,-9.0,110.25,32.48,,160.667,75.553,31.639,-107.351,,0.977,1329.724,,0.0,0.877,0.084,,,160.667,,,3.2479999999999998,3.7822685766656
20220817,18,-9.0,111.0,35.204,,159.939,75.95,30.914,-107.728,,0.977,1329.724,,0.0,0.935,0.085,,,159.939,,,3.5204,3.8304012384625596
20220817,18,-9.0,111.75,37.659,,159.23,76.305,30.21,-108.113,,0.977,1329.724,,0.0,0.997,0.09,,,159.23,,,3.7659,3.93761097883334
20220817,18,-9.0,112.5,39.663,,158.5,76.64,29.489,-108.53,,0.977,1329.724,,0.0,0.981,0.095,,,158.5,,,3.9662999999999995,4.03828694692303
20220817,18,-9.0,113.25,40.991,,157.788,76.941,28.788,-108.956,,0.977,1329.724,,0.0,0.996,0.092,,,157.788,,,4.0991,4.0012632364081915
20220817,18,-9.0,114.0,42.204,,157.057,77.226,28.07,-109.417,,0.977,1329.724,,0.0,0.998,0.093,,,157.057,,,4.2204,4.027658333466848
20220817,18,-9.0,114.75,44.343,,156.343,77.481,27.373,-109.891,,0.977,1329.724,,0.0,1.032,0.091,,,156.343,,,4.4343,4.011196684828014
20220817,18,-9.0,115.5,43.784,,155.61,77.724,26.66,-110.405,,0.977,1329.724,,0.0,1.111,0.094,,,155.61,,,4.3784,4.056137832761344
20220817,18,-9.0,116.25,44.222,,154.896,77.942,25.967,-110.933,,0.977,1329.724,,0.0,1.111,0.095,,,154.896,,,4.4222,4.0756367821450805
20220817,21,-5.25,110.25,44.631,,116.253,77.85,30.868,-100.293,,0.977,1329.724,0.0,0.0,1.352,0.104,,,116.253,,,4.4631,4.225480422568023
20220817,21,-5.25,111.0,45.088,,115.513,77.858,30.12,-100.526,,0.977,1329.724,0.0,0.0,1.191,0.091,,,115.513,,,4.5088,4.016335418333184
20220817,21,-5.25,111.75,45.908,,114.793,77.863,29.393,-100.765,,0.977,1329.724,,0.0,1.031,0.08,,,114.793,,,4.5908,3.84197050949952
20220817,21,-5.25,112.5,47.084,,114.053,77.865,28.647,-101.024,,0.977,1329.724,0.0,0.0,0.932,0.08,,,114.053,,,4.7084,3.8490328911340796
20220817,21,-5.25,113.25,47.795,,113.333,77.866,27.921,-101.29,,0.977,1329.724,,0.0,0.899,0.08,,,113.333,,,4.7795000000000005,3.853003130577
20220817,21,-5.25,114.0,47.309,,112.593,77.863,27.176,-101.579,,0.977,1329.724,0.0,0.0,0.878,0.078,,,112.593,,,4.7309,3.8176133863954282
20220817,21,-5.25,114.75,46.287,,111.872,77.859,26.451,-101.877,,0.977,1329.724,0.0,0.0,0.859,0.076,,,111.872,,,4.6287,3.778945072585824
20220817,21,-5.25,115.5,45.707,,111.133,77.852,25.708,-102.201,,0.977,1329.724,,0.0,0.828,0.082,,,111.133,,,4.5707,3.8733766143780275
20220817,21,-5.25,116.25,47.061,,110.412,77.843,24.985,-102.535,,0.977,1329.724,,0.0,0.836,0.085,,,110.412,,,4.7061,3.93064213829061
20220817,21,-6.0,110.25,46.223,,116.407,78.209,30.99,-101.713,,0.977,1329.724,0.0,0.0,1.56,0.161,,,116.407,,,4.6223,5.167602389681274
20220817,21,-6.0,111.0,44.891,,115.667,78.205,30.246,-101.977,,0.977,1329.724,0.0,0.0,1.502,0.138,,,115.667,,,4.4891,4.7825369375641875
20220817,21,-6.0,111.75,44.504,,114.946,78.198,29.522,-102.247,,0.977,1329.724,0.0,0.0,1.344,0.1,,,114.946,,,4.4504,4.1592726979456
20220817,21,-6.0,112.5,45.645,,114.207,78.19,28.78,-102.54,,0.977,1329.724,0.0,0.0,1.161,0.073,,,114.207,,,4.564500000000001,3.7259476599394494
20220817,21,-6.0,113.25,47.356,,113.486,78.179,28.058,-102.84,,0.977,1329.724,0.0,0.0,1.021,0.074,,,113.486,,,4.7356,3.752475311438144
20220817,21,-6.0,114.0,47.932,,112.746,78.166,27.317,-103.166,,0.977,1329.724,0.0,0.0,0.967,0.07,,,112.746,,,4.793200000000001,3.69019482815328
20220817,21,-6.0,114.75,47.775,,112.026,78.15,26.597,-103.501,,0.977,1329.724,0.0,0.0,0.912,0.071,,,112.026,,,4.7775,3.70571210680375
20220817,21,-6.0,115.5,47.438,,111.287,78.133,25.859,-103.866,,0.977,1329.724,0.0,0.0,0.876,0.078,,,111.287,,,4.7438,3.8183356021106722
20220817,21,-6.0,116.25,47.93,,110.566,78.113,25.141,-104.243,,0.977,1329.724,,0.0,0.845,0.089,,,110.566,,,4.793,4.0009239709506
20220817,21,-6.75,110.25,41.856,,116.56,78.579,31.131,-103.161,,0.977,1329.724,0.0,0.0,1.558,0.142,,,116.56,,,4.1856,4.823613051773952
20220817,21,-6.75,111.0,42.846,,115.82,78.564,30.391,-103.455,,0.977,1329.724,36.0,0.0,1.572,0.163,,,115.82,,,4.284599999999999,5.174550569790167
20220817,21,-6.75,111.75,44.082,,115.1,78.546,29.672,-103.756,,0.977,1329.724,0.0,0.0,1.518,0.146,,,115.1,,,4.4082,4.907120012691184
20220817,21,-6.75,112.5,44.742,,114.36,78.526,28.934,-104.082,,0.977,1329.724,0.0,0.0,1.332,0.092,,,114.36,,,4.4742,4.030309300920448
20220817,21,-6.75,113.25,46.719,,113.64,78.504,28.217,-104.416,,0.977,1329.724,0.0,0.0,1.22,0.072,,,113.64,,,4.6719,3.716141791150232
20220817,21,-6.75,114.0,48.266,,112.9,78.479,27.481,-104.778,,0.977,1329.724,0.0,0.0,1.135,0.066,,,112.9,,,4.8266,3.626509381554416
20220817,21,-6.75,114.75,48.982,,112.18,78.453,26.767,-105.152,,0.977,1329.724,0.0,0.0,1.079,0.068,,,112.18,,,4.8982,3.662784283719872
20220817,21,-6.75,115.5,48.533,,111.441,78.424,26.034,-105.557,,0.977,1329.724,0.0,0.0,1.046,0.071,,,111.441,,,4.8533,3.709654682749974
20220817,21,-6.75,116.25,48.016,,110.721,78.394,25.321,-105.975,,0.977,1329.724,,0.0,0.982,0.085,,,110.721,,,4.8016,3.93596789306496
20220817,21,-7.5,110.25,37.678,,116.704,78.943,31.283,-104.558,,0.977,1329.724,340.0,0.0,1.301,0.109,,,116.704,,,3.7678,4.246635965404775
20220817,21,-7.5,111.0,39.527,,115.964,78.916,30.548,-104.881,,0.977,1329.724,158.0,0.0,1.387,0.12,,,115.964,,,3.9527,4.44393875415308
20220817,21,-7.5,111.75,41.318,,115.244,78.887,29.834,-105.211,,0.977,1329.724,152.0,0.0,1.452,0.143,,,115.244,,,4.1318,4.8351516415500715
20220817,21,-7.5,112.5,40.482,,114.505,78.855,29.101,-105.568,,0.977,1329.724,27.0,0.0,1.378,0.109,,,114.505,,,4.0482,4.273712377085736
20220817,21,-7.5,113.25,41.398,,113.785,78.822,28.389,-105.934,,0.977,1329.724,0.0,0.0,1.261,0.08,,,113.785,,,4.1398,3.8091592488987196
20220817,21,-7.5,114.0,43.785,,113.046,78.786,27.659,-106.331,,0.977,1329.724,0.0,0.0,1.142,0.069,,,113.046,,,4.3785,3.6481304045556504
20220817,21,-7.5,114.75,46.678,,112.327,78.749,26.949,-106.739,,0.977,1329.724,0.0,0.0,1.166,0.073,,,112.327,,,4.6678,3.732247170715272
20220817,21,-7.5,115.5,46.984,,111.588,78.71,26.222,-107.182,,0.977,1329.724,0.0,0.0,1.152,0.078,,,111.588,,,4.6984,3.8157609747681276
20220817,21,-7.5,116.25,47.326,,110.868,78.669,25.516,-107.638,,0.977,1329.724,,0.0,1.119,0.082,,,110.868,,,4.7326,3.8831101551834726
20220817,21,-8.25,110.25,40.66,,116.847,79.32,31.456,-105.98,,0.977,1329.724,0.0,0.0,0.945,0.087,,,116.847,,,4.066,3.9169488255111995
20220817,21,-8.25,111.0,40.621,,116.108,79.28,30.726,-106.331,,0.977,1329.724,0.0,0.0,1.035,0.106,,,116.108,,,4.0621,4.226094251338717
20220817,21,-8.25,111.75,40.482,,115.389,79.24,30.016,-106.69,,0.977,1329.724,179.0,0.0,1.127,0.108,,,115.389,,,4.0482,4.257425232876032
20220817,21,-8.25,112.5,39.73,,114.65,79.196,29.289,-107.077,,0.977,1329.724,450.0,0.0,1.175,0.104,,,114.65,,,3.973,4.1854129987736
20220817,21,-8.25,113.25,39.965,,113.931,79.152,28.583,-107.475,,0.977,1329.724,5.0,0.0,1.162,0.104,,,113.931,,,3.9965,4.1875857645654
20220817,21,-8.25,114.0,41.4,,113.192,79.105,27.859,-107.905,,0.977,1329.724,520.0,0.0,1.062,0.09,,,113.192,,,4.14,3.9721457744
20220817,21,-8.25,114.75,44.504,,112.473,79.057,27.155,-108.347,,0.977,1329.724,685.0,0.0,1.111,0.086,,,112.473,,,4.4504,3.930692777258496
20220817,21,-8.25,115.5,44.066,,111.734,79.006,26.435,-108.827,,0.977,1329.724,307.0,0.0,1.16,0.088,,,111.734,,,4.4066,3.960252488190688
20220817,21,-8.25,116.25,44.541,,111.016,78.954,25.736,-109.321,,0.977,1329.724,,0.0,1.151,0.087,,,111.016,,,4.4540999999999995,3.947277037018262
20220817,21,-9.0,110.25,37.471,,116.982,79.689,31.639,-107.351,,0.977,1329.724,,0.0,0.829,0.094,,,116.982,,,3.7470999999999997,4.000715938717284
20220817,21,-9.0,111.0,39.715,,116.243,79.638,30.914,-107.728,,0.977,1329.724,,0.0,0.845,0.095,,,116.243,,,3.9715000000000003,4.03876619061575
20220817,21,-9.0,111.75,41.113,,115.525,79.586,30.21,-108.113,,0.977,1329.724,,0.0,0.894,0.085,,,115.525,,,4.1113,3.88825043692029
20220817,21,-9.0,112.5,42.531,,114.786,79.531,29.489,-108.53,,0.977,1329.724,,0.0,0.899,0.084,,,114.786,,,4.2531,3.883490713173104
20220817,21,-9.0,113.25,43.805,,114.068,79.476,28.788,-108.956,,0.977,1329.724,,0.0,0.935,0.088,,,114.068,,,4.3805,3.9583673545101994
20220817,21,-9.0,114.0,44.572,,113.33,79.417,28.07,-109.417,,0.977,1329.724,,0.0,0.99,0.091,,,113.33,,,4.4572,4.012802960373024
20220817,21,-9.0,114.75,46.152,,112.611,79.359,27.373,-109.891,,0.977,1329.724,,0.0,1.033,0.099,,,112.611,,,4.6152,4.153968482690816
20220817,21,-9.0,115.5,45.098,,111.874,79.296,26.66,-110.405,,0.977,1329.724,,0.0,1.064,0.096,,,111.874,,,4.5098,4.098064423564065
20220817,21,-9.0,116.25,44.564,,111.156,79.234,25.967,-110.933,,0.977,1329.724,,0.0,1.042,0.092,,,111.156,,,4.4564,4.029074917308671
