date	time	latitude	longitude	tcwv	reflectance	sza	saa	vza	vaa	am	epsilon	I0	elevation	ssrd_wm2	alpha	beta	Csat	CI
20220802	21	-9.0	115.5	33.074		112.693	74.607	26.66	-110.405		0.972	1322.53		0.0	1.292	0.134		
20220802	21	-9.0	116.25	30.705		111.988	74.571	25.967	-110.933		0.972	1322.53		0.0	1.267	0.113		
20220803	00	-5.25	110.25	53.907	0.039	73.963	70.02	30.868	-100.293	3.62	0.972	1322.934	0.0	75.627	0.84	0.081	0.031	0.151
20220803	00	-5.25	111.0	52.44	0.052	73.252	69.874	30.12	-100.526	3.47	0.972	1322.934	0.0	88.409	0.818	0.081	0.039	0.191
20220803	00	-5.25	111.75	50.954	0.025	72.561	69.727	29.393	-100.765	3.337	0.972	1322.934		105.831	0.848	0.077	0.018	0.085
20220803	00	-5.25	112.5	49.35	0.054	71.851	69.573	28.647	-101.024	3.21	0.972	1322.934	0.0	111.822	0.865	0.068	0.037	0.181
20220803	00	-5.25	113.25	49.151	0.016	71.161	69.419	27.921	-101.29	3.097	0.972	1322.934		97.991	0.851	0.066	0.011	0.05
20220803	00	-5.25	114.0	48.573	0.015	70.453	69.256	27.176	-101.579	2.989	0.972	1322.934	0.0	113.333	0.837	0.072	0.01	0.045
20220803	00	-5.25	114.75	47.948	0.014	69.764	69.094	26.451	-101.877	2.891	0.972	1322.934	0.0	117.262	0.836	0.084	0.009	0.04
20220803	00	-5.25	115.5	47.426	0.015	69.057	68.922	25.708	-102.201	2.798	0.972	1322.934		122.169	0.827	0.094	0.009	0.04
20220803	00	-5.25	116.25	47.706	0.014	68.37	68.751	24.985	-102.535	2.713	0.972	1322.934		159.164	0.818	0.098	0.008	0.035
20220803	00	-6.0	110.25	53.028	0.094	74.217	69.821	30.99	-101.713	3.677	0.972	1322.934	0.0	69.884	1.232	0.109	0.077	0.382
20220803	00	-6.0	111.0	51.036	0.096	73.508	69.666	30.246	-101.977	3.523	0.972	1322.934	0.0	77.724	1.023	0.09	0.074	0.367
20220803	00	-6.0	111.75	49.985	0.062	72.818	69.511	29.522	-102.247	3.385	0.972	1322.934	0.0	90.933	0.905	0.08	0.046	0.226
20220803	00	-6.0	112.5	48.526	0.018	72.111	69.348	28.78	-102.54	3.255	0.972	1322.934	0.0	94.276	0.835	0.068	0.013	0.06
20220803	00	-6.0	113.25	47.122	0.017	71.422	69.185	28.058	-102.84	3.139	0.972	1322.934	0.0	114.649	0.815	0.067	0.011	0.05
20220803	00	-6.0	114.0	45.659	0.021	70.716	69.013	27.317	-103.166	3.028	0.972	1322.934	0.0	131.378	0.814	0.068	0.014	0.065
20220803	00	-6.0	114.75	44.319	0.022	70.029	68.841	26.597	-103.501	2.928	0.972	1322.934	0.0	139.058	0.805	0.074	0.014	0.065
20220803	00	-6.0	115.5	43.333	0.027	69.325	68.66	25.859	-103.866	2.832	0.972	1322.934	0.0	147.716	0.792	0.082	0.016	0.075
20220803	00	-6.0	116.25	43.317	0.014	68.64	68.479	25.141	-104.243	2.746	0.972	1322.934	0.0	161.084	0.767	0.089	0.008	0.035
20220803	00	-6.75	110.25	47.151	0.072	74.48	69.622	31.131	-103.161	3.737	0.972	1322.934	0.0	85.013	1.529	0.201	0.06	0.296
20220803	00	-6.75	111.0	47.116	0.039	73.773	69.457	30.391	-103.455	3.579	0.972	1322.934	36.0	81.031	1.421	0.147	0.031	0.151
20220803	00	-6.75	111.75	47.421	0.052	73.086	69.293	29.672	-103.756	3.437	0.972	1322.934	0.0	87.502	1.269	0.101	0.039	0.191
20220803	00	-6.75	112.5	45.983	0.023	72.38	69.12	28.934	-104.082	3.304	0.972	1322.934	0.0	98.933	1.113	0.073	0.016	0.075
20220803	00	-6.75	113.25	44.915	0.022	71.694	68.948	28.217	-104.416	3.184	0.972	1322.934	0.0	127.2	0.98	0.061	0.015	0.07
20220803	00	-6.75	114.0	43.018	0.086	70.99	68.767	27.481	-104.778	3.07	0.972	1322.934	0.0	136.124	0.962	0.064	0.056	0.276
20220803	00	-6.75	114.75	41.184	0.015	70.305	68.586	26.767	-105.152	2.967	0.972	1322.934	0.0	138.489	0.933	0.073	0.009	0.04
20220803	00	-6.75	115.5	39.885	0.016	69.603	68.395	26.034	-105.557	2.869	0.972	1322.934	0.0	157.191	0.907	0.076	0.01	0.045
20220803	00	-6.75	116.25	39.364	0.017	68.92	68.205	25.321	-105.975	2.78	0.972	1322.934	0.0	169.351	0.881	0.077	0.01	0.045
20220803	00	-7.5	110.25	39.331	0.054	74.739	69.431	31.283	-104.558	3.799	0.972	1322.934	340.0	80.942	1.539	0.276	0.046	0.226
20220803	00	-7.5	111.0	40.426	0.033	74.034	69.257	30.548	-104.881	3.636	0.972	1322.934	158.0	89.547	1.509	0.219	0.026	0.126
20220803	00	-7.5	111.75	40.69	0.026	73.349	69.084	29.834	-105.211	3.49	0.972	1322.934	152.0	93.849	1.446	0.174	0.02	0.095
20220803	00	-7.5	112.5	37.608	0.032	72.645	68.903	29.101	-105.568	3.352	0.972	1322.934	27.0	106.987	1.424	0.137	0.023	0.111
20220803	00	-7.5	113.25	35.944	0.017	71.961	68.721	28.389	-105.934	3.229	0.972	1322.934	0.0	118.489	1.243	0.078	0.012	0.055
20220803	00	-7.5	114.0	34.425	0.016	71.259	68.531	27.659	-106.331	3.112	0.972	1322.934	0.0	135.609	1.169	0.069	0.011	0.05
20220803	00	-7.5	114.75	35.237	0.021	70.577	68.341	26.949	-106.739	3.007	0.972	1322.934	0.0	134.222	1.17	0.08	0.013	0.06
20220803	00	-7.5	115.5	33.719	0.022	69.877	68.141	26.222	-107.182	2.907	0.972	1322.934	0.0	146.578	1.132	0.081	0.014	0.065
20220803	00	-7.5	116.25	33.755	0.015	69.197	67.942	25.516	-107.638	2.816	0.972	1322.934		167.164	1.099	0.072	0.009	0.04
20220803	00	-8.25	110.25	40.272	0.031	75.008	69.239	31.456	-105.98	3.866	0.972	1322.934	0.0	79.164	1.377	0.292	0.027	0.131
20220803	00	-8.25	111.0	38.7	0.067	74.305	69.056	30.726	-106.331	3.697	0.972	1322.934	0.0	66.791	1.391	0.27	0.055	0.271
20220803	00	-8.25	111.75	35.141	0.081	73.621	68.874	30.016	-106.69	3.546	0.972	1322.934	179.0	54.844	1.392	0.227	0.063	0.312
20220803	00	-8.25	112.5	30.317	0.028	72.92	68.683	29.289	-107.077	3.405	0.972	1322.934	450.0	72.96	1.394	0.181	0.021	0.101
20220803	00	-8.25	113.25	27.512	0.071	72.238	68.493	28.583	-107.475	3.278	0.972	1322.934	5.0	83.253	1.343	0.124	0.05	0.246
20220803	00	-8.25	114.0	27.063	0.039	71.539	68.293	27.859	-107.905	3.158	0.972	1322.934	520.0	112.924	1.278	0.089	0.026	0.126
20220803	00	-8.25	114.75	30.391	0.015	70.859	68.094	27.155	-108.347	3.05	0.972	1322.934	685.0	129.707	1.3	0.094	0.01	0.045
20220803	00	-8.25	115.5	29.741	0.019	70.162	67.885	26.435	-108.827	2.947	0.972	1322.934	307.0	144.604	1.269	0.089	0.012	0.055
20220803	00	-8.25	116.25	29.516	0.023	69.484	67.677	25.736	-109.321	2.853	0.972	1322.934	0.0	159.538	1.232	0.08	0.014	0.065
20220803	00	-9.0	110.25	37.245	0.086	75.271	69.055	31.639	-107.351	3.933	0.972	1322.934		72.551	1.26	0.257	0.076	0.377
20220803	00	-9.0	111.0	37.04	0.04	74.57	68.864	30.914	-107.728	3.759	0.972	1322.934		73.636	1.253	0.241	0.033	0.161
20220803	00	-9.0	111.75	35.647	0.092	73.889	68.673	30.21	-108.113	3.604	0.972	1322.934		90.684	1.264	0.205	0.073	0.362
20220803	00	-9.0	112.5	33.089	0.038	73.19	68.473	29.489	-108.53	3.458	0.972	1322.934		89.44	1.239	0.159	0.029	0.141
20220803	00	-9.0	113.25	30.971	0.021	72.511	68.274	28.788	-108.956	3.328	0.972	1322.934		107.627	1.226	0.117	0.015	0.07
20220803	00	-9.0	114.0	30.077	0.018	71.814	68.065	28.07	-109.417	3.204	0.972	1322.934		105.28	1.252	0.097	0.012	0.055
20220803	00	-9.0	114.75	30.764	0.017	71.137	67.858	27.373	-109.891	3.093	0.972	1322.934		114.898	1.288	0.097	0.011	0.05
20220803	00	-9.0	115.5	29.682	0.017	70.442	67.64	26.66	-110.405	2.987	0.972	1322.934		136.338	1.273	0.089	0.011	0.05
20220803	00	-9.0	116.25	28.368	0.015	69.766	67.423	25.967	-110.933	2.891	0.972	1322.934		142.329	1.251	0.07	0.009	0.04
20220803	03	-5.25	110.25	52.374	0.011	34.567	48.19	30.868	-100.293	1.214	0.972	1322.934	0.0	602.773	0.85	0.079	0.002	0.005
20220803	03	-5.25	111.0	50.96	0.012	34.006	47.375	30.12	-100.526	1.206	0.972	1322.934	0.0	578.72	0.843	0.075	0.003	0.01
20220803	03	-5.25	111.75	50.104	0.023	33.468	46.554	29.393	-100.765	1.199	0.972	1322.934		573.031	0.859	0.073	0.005	0.02
20220803	03	-5.25	112.5	49.323	0.01	32.922	45.682	28.647	-101.024	1.191	0.972	1322.934	0.0	592.231	0.855	0.064	0.002	0.005
20220803	03	-5.25	113.25	48.985	0.007	32.399	44.805	27.921	-101.29	1.184	0.972	1322.934		649.387	0.837	0.069	0.002	0.005
20220803	03	-5.25	114.0	48.192	0.008	31.87	43.873	27.176	-101.579	1.178	0.972	1322.934	0.0	669.582	0.831	0.079	0.002	0.005
20220803	03	-5.25	114.75	47.325	0.007	31.364	42.936	26.451	-101.877	1.171	0.972	1322.934	0.0	694.738	0.825	0.089	0.002	0.005
20220803	03	-5.25	115.5	46.856	0.008	30.853	41.941	25.708	-102.201	1.165	0.972	1322.934		671.04	0.81	0.093	0.002	0.005
20220803	03	-5.25	116.25	46.866	0.032	30.365	40.939	24.985	-102.535	1.159	0.972	1322.934		682.969	0.802	0.092	0.007	0.03
20220803	03	-6.0	110.25	51.278	0.088	35.064	47.402	30.99	-101.713	1.222	0.972	1322.934	0.0	589.387	1.224	0.104	0.02	0.095
20220803	03	-6.0	111.0	49.647	0.025	34.511	46.58	30.246	-101.977	1.214	0.972	1322.934	0.0	586.809	1.053	0.083	0.006	0.025
20220803	03	-6.0	111.75	48.567	0.052	33.98	45.754	29.522	-102.247	1.206	0.972	1322.934	0.0	555.307	0.935	0.07	0.012	0.055
20220803	03	-6.0	112.5	47.129	0.038	33.443	44.878	28.78	-102.54	1.198	0.972	1322.934	0.0	583.769	0.852	0.062	0.009	0.04
20220803	03	-6.0	113.25	45.604	0.023	32.928	43.997	28.058	-102.84	1.191	0.972	1322.934	0.0	634.222	0.838	0.064	0.005	0.02
20220803	03	-6.0	114.0	44.075	0.02	32.407	43.063	27.317	-103.166	1.184	0.972	1322.934	0.0	670.009	0.832	0.07	0.004	0.015
20220803	03	-6.0	114.75	43.071	0.008	31.909	42.124	26.597	-103.501	1.178	0.972	1322.934	0.0	727.858	0.816	0.079	0.002	0.005
20220803	03	-6.0	115.5	42.499	0.007	31.407	41.128	25.859	-103.866	1.172	0.972	1322.934	0.0	744.48	0.799	0.084	0.002	0.005
20220803	03	-6.0	116.25	42.606	0.007	30.928	40.127	25.141	-104.243	1.166	0.972	1322.934	0.0	760.889	0.778	0.082	0.002	0.005
20220803	03	-6.75	110.25	45.305	0.027	35.582	46.617	31.131	-103.161	1.23	0.972	1322.934	0.0	637.991	1.514	0.164	0.006	0.025
20220803	03	-6.75	111.0	45.686	0.039	35.037	45.79	30.391	-103.455	1.221	0.972	1322.934	36.0	599.858	1.414	0.124	0.009	0.04
20220803	03	-6.75	111.75	45.682	0.016	34.514	44.96	29.672	-103.756	1.214	0.972	1322.934	0.0	594.471	1.308	0.095	0.004	0.015
20220803	03	-6.75	112.5	44.309	0.01	33.985	44.08	28.934	-104.082	1.206	0.972	1322.934	0.0	641.209	1.191	0.075	0.002	0.005
20220803	03	-6.75	113.25	42.821	0.008	33.478	43.196	28.217	-104.416	1.199	0.972	1322.934	0.0	688.533	1.032	0.065	0.002	0.005
20220803	03	-6.75	114.0	41.145	0.009	32.966	42.26	27.481	-104.778	1.192	0.972	1322.934	0.0	692.373	0.997	0.071	0.002	0.005
20220803	03	-6.75	114.75	39.932	0.011	32.476	41.32	26.767	-105.152	1.185	0.972	1322.934	0.0	729.493	0.976	0.078	0.002	0.005
20220803	03	-6.75	115.5	39.292	0.017	31.983	40.325	26.034	-105.557	1.179	0.972	1322.934	0.0	742.88	0.955	0.076	0.004	0.015
20220803	03	-6.75	116.25	39.251	0.009	31.512	39.326	25.321	-105.975	1.173	0.972	1322.934	0.0	740.96	0.923	0.071	0.002	0.005
20220803	03	-7.5	110.25	37.719	0.024	36.094	45.877	31.283	-104.558	1.238	0.972	1322.934	340.0	558.596	1.534	0.231	0.006	0.025
20220803	03	-7.5	111.0	38.233	0.034	35.557	45.046	30.548	-104.881	1.229	0.972	1322.934	158.0	633.582	1.494	0.173	0.008	0.035
20220803	03	-7.5	111.75	38.797	0.021	35.041	44.212	29.834	-105.211	1.221	0.972	1322.934	152.0	675.822	1.454	0.145	0.005	0.02
20220803	03	-7.5	112.5	36.206	0.022	34.52	43.329	29.101	-105.568	1.214	0.972	1322.934	27.0	665.902	1.479	0.131	0.005	0.02
20220803	03	-7.5	113.25	34.477	0.007	34.021	42.443	28.389	-105.934	1.207	0.972	1322.934	0.0	712.16	1.293	0.079	0.002	0.005
20220803	03	-7.5	114.0	33.225	0.008	33.517	41.506	27.659	-106.331	1.199	0.972	1322.934	0.0	716.782	1.184	0.074	0.002	0.005
20220803	03	-7.5	114.75	33.86	0.028	33.035	40.567	26.949	-106.739	1.193	0.972	1322.934	0.0	697.458	1.196	0.085	0.006	0.025
20220803	03	-7.5	115.5	33.139	0.012	32.55	39.572	26.222	-107.182	1.186	0.972	1322.934	0.0	753.813	1.176	0.079	0.003	0.01
20220803	03	-7.5	116.25	34.147	0.009	32.088	38.575	25.516	-107.638	1.18	0.972	1322.934		758.613	1.137	0.068	0.002	0.005
20220803	03	-8.25	110.25	38.801	0.021	36.627	45.141	31.456	-105.98	1.246	0.972	1322.934	0.0	521.369	1.399	0.272	0.005	0.02
20220803	03	-8.25	111.0	36.893	0.022	36.097	44.306	30.726	-106.331	1.238	0.972	1322.934	0.0	439.129	1.4	0.237	0.005	0.02
20220803	03	-8.25	111.75	33.085	0.093	35.59	43.469	30.016	-106.69	1.23	0.972	1322.934	179.0	477.458	1.401	0.191	0.021	0.101
20220803	03	-8.25	112.5	28.743	0.065	35.076	42.584	29.289	-107.077	1.222	0.972	1322.934	450.0	597.938	1.403	0.14	0.015	0.07
20220803	03	-8.25	113.25	26.965	0.022	34.585	41.697	28.583	-107.475	1.215	0.972	1322.934	5.0	646.347	1.35	0.097	0.005	0.02
20220803	03	-8.25	114.0	27.057	0.036	34.089	40.76	27.859	-107.905	1.207	0.972	1322.934	520.0	726.347	1.291	0.08	0.008	0.035
20220803	03	-8.25	114.75	29.329	0.094	33.616	39.821	27.155	-108.347	1.201	0.972	1322.934	685.0	680.889	1.304	0.095	0.021	0.101
20220803	03	-8.25	115.5	28.413	0.082	33.139	38.828	26.435	-108.827	1.194	0.972	1322.934	307.0	746.827	1.274	0.086	0.018	0.085
20220803	03	-8.25	116.25	29.135	0.018	32.685	37.834	25.736	-109.321	1.188	0.972	1322.934	0.0	743.68	1.232	0.073	0.004	0.015
20220803	03	-9.0	110.25	37.46	0.018	37.152	44.446	31.639	-107.351	1.255	0.972	1322.934		620.018	1.273	0.241	0.004	0.015
20220803	03	-9.0	111.0	36.489	0.021	36.63	43.608	30.914	-107.728	1.246	0.972	1322.934		577.28	1.27	0.215	0.005	0.02
20220803	03	-9.0	111.75	34.268	0.019	36.13	42.769	30.21	-108.113	1.238	0.972	1322.934		532.089	1.263	0.17	0.004	0.015
20220803	03	-9.0	112.5	31.612	0.01	35.624	41.883	29.489	-108.53	1.23	0.972	1322.934		573.156	1.245	0.128	0.002	0.005
20220803	03	-9.0	113.25	30.077	0.008	35.141	40.995	28.788	-108.956	1.223	0.972	1322.934		622.311	1.248	0.1	0.002	0.005
20220803	03	-9.0	114.0	29.6	0.01	34.653	40.058	28.07	-109.417	1.216	0.972	1322.934		618.72	1.272	0.093	0.002	0.005
20220803	03	-9.0	114.75	29.762	0.008	34.187	39.12	27.373	-109.891	1.209	0.972	1322.934		617.031	1.283	0.091	0.002	0.005
20220803	03	-9.0	115.5	28.348	0.01	33.718	38.131	26.66	-110.405	1.202	0.972	1322.934		680.284	1.252	0.075	0.002	0.005
20220803	03	-9.0	116.25	27.643	0.008	33.272	37.14	25.967	-110.933	1.196	0.972	1322.934		710.436	1.232	0.06	0.002	0.005
20220803	06	-5.25	110.25	50.669	0.041	29.29	321.368	30.868	-100.293	1.147	0.972	1322.934	0.0	771.858	0.838	0.073	0.009	0.04
20220803	06	-5.25	111.0	49.21	0.014	29.769	320.263	30.12	-100.526	1.152	0.972	1322.934	0.0	755.769	0.852	0.067	0.003	0.01
20220803	06	-5.25	111.75	48.515	0.01	30.245	319.221	29.393	-100.765	1.158	0.972	1322.934		810.204	0.868	0.06	0.002	0.005
20220803	06	-5.25	112.5	48.222	0.008	30.744	318.186	28.647	-101.024	1.164	0.972	1322.934	0.0	791.591	0.849	0.062	0.002	0.005
20220803	06	-5.25	113.25	48.015	0.007	31.24	317.211	27.921	-101.29	1.17	0.972	1322.934		730.151	0.837	0.072	0.002	0.005
20220803	06	-5.25	114.0	47.402	0.027	31.759	316.242	27.176	-101.579	1.176	0.972	1322.934	0.0	688.729	0.827	0.084	0.006	0.025
20220803	06	-5.25	114.75	46.87	0.01	32.273	315.329	26.451	-101.877	1.183	0.972	1322.934	0.0	747.2	0.811	0.089	0.002	0.005
20220803	06	-5.25	115.5	46.357	0.009	32.809	314.422	25.708	-102.201	1.19	0.972	1322.934		809.44	0.791	0.088	0.002	0.005
20220803	06	-5.25	116.25	46.068	0.009	33.34	313.569	24.985	-102.535	1.197	0.972	1322.934		846.009	0.788	0.085	0.002	0.005
20220803	06	-6.0	110.25	50.038	0.045	29.872	322.175	30.99	-101.713	1.153	0.972	1322.934	0.0	685.244	1.175	0.088	0.01	0.045
20220803	06	-6.0	111.0	47.991	0.014	30.341	321.073	30.246	-101.977	1.159	0.972	1322.934	0.0	723.84	1.02	0.069	0.003	0.01
20220803	06	-6.0	111.75	46.65	0.009	30.809	320.034	29.522	-102.247	1.164	0.972	1322.934	0.0	733.209	0.944	0.062	0.002	0.005
20220803	06	-6.0	112.5	45.511	0.008	31.299	319.0	28.78	-102.54	1.17	0.972	1322.934	0.0	795.36	0.878	0.06	0.002	0.005
20220803	06	-6.0	113.25	44.343	0.008	31.787	318.024	28.058	-102.84	1.176	0.972	1322.934	0.0	796.853	0.853	0.068	0.002	0.005
20220803	06	-6.0	114.0	43.122	0.011	32.297	317.054	27.317	-103.166	1.183	0.972	1322.934	0.0	767.307	0.848	0.075	0.002	0.005
20220803	06	-6.0	114.75	42.419	0.024	32.803	316.139	26.597	-103.501	1.19	0.972	1322.934	0.0	738.418	0.84	0.08	0.005	0.02
20220803	06	-6.0	115.5	42.165	0.008	33.331	315.229	25.859	-103.866	1.197	0.972	1322.934	0.0	785.653	0.815	0.079	0.002	0.005
20220803	06	-6.0	116.25	42.292	0.01	33.853	314.37	25.141	-104.243	1.204	0.972	1322.934	0.0	837.369	0.791	0.076	0.002	0.005
20220803	06	-6.75	110.25	45.343	0.015	30.475	322.969	31.131	-103.161	1.16	0.972	1322.934	0.0	726.862	1.515	0.157	0.003	0.01
20220803	06	-6.75	111.0	44.777	0.017	30.936	321.873	30.391	-103.455	1.166	0.972	1322.934	36.0	651.591	1.408	0.113	0.004	0.015
20220803	06	-6.75	111.75	43.245	0.017	31.395	320.836	29.672	-103.756	1.172	0.972	1322.934	0.0	783.218	1.322	0.086	0.004	0.015
20220803	06	-6.75	112.5	41.767	0.009	31.877	319.804	28.934	-104.082	1.178	0.972	1322.934	0.0	813.209	1.264	0.08	0.002	0.005
20220803	06	-6.75	113.25	40.569	0.01	32.356	318.829	28.217	-104.416	1.184	0.972	1322.934	0.0	832.907	1.101	0.073	0.002	0.005
20220803	06	-6.75	114.0	39.511	0.01	32.857	317.858	27.481	-104.778	1.19	0.972	1322.934	0.0	814.933	1.053	0.075	0.002	0.005
20220803	06	-6.75	114.75	38.728	0.017	33.355	316.941	26.767	-105.152	1.197	0.972	1322.934	0.0	784.889	1.049	0.079	0.004	0.015
20220803	06	-6.75	115.5	38.519	0.008	33.874	316.028	26.034	-105.557	1.204	0.972	1322.934	0.0	784.178	1.016	0.069	0.002	0.005
20220803	06	-6.75	116.25	38.868	0.007	34.389	315.167	25.321	-105.975	1.212	0.972	1322.934	0.0	765.564	0.962	0.064	0.002	0.005
20220803	06	-7.5	110.25	37.737	0.069	31.069	323.711	31.283	-104.558	1.167	0.972	1322.934	340.0	752.711	1.537	0.229	0.015	0.07
20220803	06	-7.5	111.0	37.71	0.019	31.521	322.62	30.548	-104.881	1.173	0.972	1322.934	158.0	772.444	1.516	0.161	0.004	0.015
20220803	06	-7.5	111.75	37.876	0.032	31.971	321.588	29.834	-105.211	1.179	0.972	1322.934	152.0	716.764	1.518	0.152	0.007	0.03
20220803	06	-7.5	112.5	35.105	0.015	32.445	320.558	29.101	-105.568	1.185	0.972	1322.934	27.0	798.596	1.572	0.156	0.003	0.01
20220803	06	-7.5	113.25	32.935	0.007	32.916	319.584	28.389	-105.934	1.191	0.972	1322.934	0.0	823.058	1.371	0.087	0.002	0.005
20220803	06	-7.5	114.0	31.903	0.008	33.409	318.613	27.659	-106.331	1.198	0.972	1322.934	0.0	838.364	1.227	0.075	0.002	0.005
20220803	06	-7.5	114.75	32.132	0.015	33.899	317.696	26.949	-106.739	1.205	0.972	1322.934	0.0	852.107	1.239	0.084	0.003	0.01
20220803	06	-7.5	115.5	32.134	0.008	34.41	316.781	26.222	-107.182	1.212	0.972	1322.934	0.0	844.107	1.221	0.074	0.002	0.005
20220803	06	-7.5	116.25	34.052	0.007	34.917	315.917	25.516	-107.638	1.22	0.972	1322.934		815.076	1.17	0.063	0.002	0.005
20220803	06	-8.25	110.25	38.2	0.015	31.685	324.443	31.456	-105.98	1.175	0.972	1322.934	0.0	708.853	1.402	0.261	0.003	0.01
20220803	06	-8.25	111.0	36.126	0.017	32.128	323.357	30.726	-106.331	1.181	0.972	1322.934	0.0	784.853	1.418	0.203	0.004	0.015
20220803	06	-8.25	111.75	32.458	0.015	32.57	322.329	30.016	-106.69	1.187	0.972	1322.934	179.0	677.76	1.421	0.164	0.003	0.01
20220803	06	-8.25	112.5	28.79	0.014	33.035	321.303	29.289	-107.077	1.193	0.972	1322.934	450.0	658.88	1.423	0.127	0.003	0.01
20220803	06	-8.25	113.25	27.696	0.015	33.498	320.331	28.583	-107.475	1.199	0.972	1322.934	5.0	712.871	1.37	0.096	0.003	0.01
20220803	06	-8.25	114.0	27.648	0.041	33.983	319.361	27.859	-107.905	1.206	0.972	1322.934	520.0	738.453	1.315	0.083	0.009	0.04
20220803	06	-8.25	114.75	28.196	0.048	34.464	318.444	27.155	-108.347	1.213	0.972	1322.934	685.0	816.427	1.3	0.091	0.011	0.05
20220803	06	-8.25	115.5	27.702	0.039	34.968	317.528	26.435	-108.827	1.22	0.972	1322.934	307.0	793.031	1.279	0.079	0.009	0.04
20220803	06	-8.25	116.25	29.935	0.018	35.466	316.661	25.736	-109.321	1.228	0.972	1322.934	0.0	822.169	1.257	0.069	0.004	0.015
20220803	06	-9.0	110.25	37.105	0.024	32.289	325.126	31.639	-107.351	1.183	0.972	1322.934		774.844	1.278	0.216	0.005	0.02
20220803	06	-9.0	111.0	35.411	0.016	32.724	324.047	30.914	-107.728	1.189	0.972	1322.934		759.911	1.266	0.18	0.004	0.015
20220803	06	-9.0	111.75	32.98	0.017	33.159	323.024	30.21	-108.113	1.195	0.972	1322.934		790.204	1.247	0.143	0.004	0.015
20220803	06	-9.0	112.5	30.784	0.019	33.615	322.001	29.489	-108.53	1.201	0.972	1322.934		792.373	1.243	0.109	0.004	0.015
20220803	06	-9.0	113.25	30.062	0.009	34.07	321.032	28.788	-108.956	1.207	0.972	1322.934		780.604	1.257	0.098	0.002	0.005
20220803	06	-9.0	114.0	29.652	0.008	34.547	320.064	28.07	-109.417	1.214	0.972	1322.934		776.924	1.265	0.091	0.002	0.005
20220803	06	-9.0	114.75	29.181	0.007	35.021	319.146	27.373	-109.891	1.221	0.972	1322.934		786.596	1.256	0.082	0.002	0.005
20220803	06	-9.0	115.5	27.976	0.007	35.517	318.23	26.66	-110.405	1.229	0.972	1322.934		766.204	1.233	0.065	0.002	0.005
20220803	06	-9.0	116.25	28.021	0.007	36.008	317.363	25.967	-110.933	1.236	0.972	1322.934		782.151	1.235	0.052	0.002	0.005
20220803	09	-5.25	110.25	49.925	0.021	66.819	291.544	30.868	-100.293	2.54	0.972	1322.934	0.0	358.08	0.833	0.069	0.011	0.05
20220803	09	-5.25	111.0	48.954	0.023	67.524	291.358	30.12	-100.526	2.616	0.972	1322.934	0.0	342.933	0.852	0.062	0.012	0.055
20220803	09	-5.25	111.75	47.997	0.018	68.21	291.181	29.393	-100.765	2.694	0.972	1322.934		291.236	0.854	0.06	0.01	0.045
20220803	09	-5.25	112.5	47.402	0.021	68.917	291.005	28.647	-101.024	2.78	0.972	1322.934	0.0	313.778	0.841	0.066	0.012	0.055
20220803	09	-5.25	113.25	46.495	0.027	69.605	290.837	27.921	-101.29	2.87	0.972	1322.934		342.738	0.842	0.074	0.016	0.075
20220803	09	-5.25	114.0	45.943	0.075	70.313	290.67	27.176	-101.579	2.968	0.972	1322.934	0.0	374.009	0.827	0.082	0.047	0.231
20220803	09	-5.25	114.75	45.646	0.02	71.002	290.511	26.451	-101.877	3.072	0.972	1322.934	0.0	356.658	0.801	0.083	0.013	0.06
20220803	09	-5.25	115.5	45.501	0.018	71.712	290.352	25.708	-102.201	3.187	0.972	1322.934		345.28	0.778	0.081	0.012	0.055
20220803	09	-5.25	116.25	44.814	0.017	72.403	290.202	24.985	-102.535	3.308	0.972	1322.934		343.289	0.778	0.076	0.012	0.055
20220803	09	-6.0	110.25	49.13	0.014	67.093	291.837	30.99	-101.713	2.569	0.972	1322.934	0.0	393.191	1.091	0.073	0.007	0.03
20220803	09	-6.0	111.0	47.341	0.03	67.795	291.641	30.246	-101.977	2.646	0.972	1322.934	0.0	364.178	0.957	0.061	0.016	0.075
20220803	09	-6.0	111.75	45.652	0.017	68.479	291.455	29.522	-102.247	2.726	0.972	1322.934	0.0	365.547	0.911	0.061	0.01	0.045
20220803	09	-6.0	112.5	44.339	0.014	69.183	291.269	28.78	-102.54	2.814	0.972	1322.934	0.0	335.627	0.88	0.064	0.008	0.035
20220803	09	-6.0	113.25	42.845	0.015	69.87	291.092	28.058	-102.84	2.906	0.972	1322.934	0.0	301.653	0.881	0.071	0.009	0.04
20220803	09	-6.0	114.0	42.128	0.017	70.575	290.915	27.317	-103.166	3.007	0.972	1322.934	0.0	328.64	0.884	0.075	0.011	0.05
20220803	09	-6.0	114.75	41.683	0.028	71.263	290.748	26.597	-103.501	3.113	0.972	1322.934	0.0	341.422	0.868	0.074	0.019	0.09
20220803	09	-6.0	115.5	41.445	0.019	71.97	290.58	25.859	-103.866	3.231	0.972	1322.934	0.0	335.022	0.833	0.072	0.013	0.06
20220803	09	-6.0	116.25	41.655	0.023	72.66	290.42	25.141	-104.243	3.355	0.972	1322.934	0.0	329.796	0.811	0.07	0.017	0.08
20220803	09	-6.75	110.25	47.017	0.033	67.377	292.132	31.131	-103.161	2.6	0.972	1322.934	0.0	356.071	1.517	0.168	0.018	0.085
